📻西八精選音樂頻道,#genre#
"Håll Om Mig ( Hold Me ) 抱緊我【瑞典情歌舞曲】 / Nanne Grönvall [ 中英歌詞 ]",https://www.youtube.com/watch?v=sxBlafHUcK4
"Love Paradise 愛情天堂【情人節婚禮歌曲】/ Kelly Chen [ 中英歌詞 ]",https://www.youtube.com/watch?v=A3iG8TGQKoE
"Better With You 有你會更好 / Simply Red [ 中英歌詞 ]",https://www.youtube.com/watch?v=hu0hqiuZTOc
"Come Back to Me 回到我身邊 / Janet Jackson [ 中英歌詞 ]",https://www.youtube.com/watch?v=eIEUbaRVrXs
"Battles 戰役 / Axe [ 中英歌詞 ]",https://www.youtube.com/watch?v=s4pu-aCdr3A
"I Can't Afford That Feeling Anymore 我再也無法承受那感覺 / Rita Coolidge [ 中英歌詞 ]",https://www.youtube.com/watch?v=As91M8nLYVA
"I Wanted You 曾渴望擁有你 / Ina Wroldsen [ 中英歌詞 ]",https://www.youtube.com/watch?v=LPHekLwSfxg
"Hold Me 深情擁抱我 / Teddy Pendergrass & Whitney Houston [ 中英歌詞 ]",https://www.youtube.com/watch?v=FmC0cB1PW8U
"But I Am a Good Girl 我絕對是個好女孩 / Christina Aguilera [中英歌詞 ]",https://www.youtube.com/watch?v=A9zJc0DGATc
"When You Came Into My Life 當妳來到我的生命中 / Scorpions [ 中英歌詞 ]",https://www.youtube.com/watch?v=35HVeGjHdkI
"Born to Be Alive 生活贏家 / Patrick Hernandez [ 中英歌詞 ]",https://www.youtube.com/watch?v=RUz1_9lhK4w
"Think Again 再次回想 / Kate Havnevik [ 中英歌詞 ]",https://www.youtube.com/watch?v=ZjYEX5nxGcY
"No More Lonely Nights 不再有孤寂的夜晚 / Paul McCartney [ 中英歌詞 ]",https://www.youtube.com/watch?v=kTlPLjrVezY
"Don't Know Much 我不太懂 / Linda Ronstadt & Aaron Neville [ 中英歌詞 ]",https://www.youtube.com/watch?v=8STlmR9ZZlg
"Mambo Italiano 義大利曼波舞 / Bette Midler [ 中英歌詞 ]",https://www.youtube.com/watch?v=jMhCQMHgYNQ
"Where Is Your Heart 你的心在哪裡 / Ross Mitchell His Band and Singers [ 中英歌詞 ]",https://www.youtube.com/watch?v=VT9Hys8dYqc
"Where Are You Now 如今你在哪裡 / Nazareth [ 中英歌詞 ]",https://www.youtube.com/watch?v=pAyfZ4wL-VM
"Love Boat 愛之船 / Jack Jones [ 中英歌詞 ]",https://www.youtube.com/watch?v=VDFzxUrj5g0
"Runaway 逃跑的愛情 / Del Shannon [ 中英歌詞 ]",https://www.youtube.com/watch?v=gf_e_Y8_5QQ
"Whatever Will Be, Will Be (Que Sera, Sera) 順其自然 / Doris Day [ 中英歌詞 ]",https://www.youtube.com/watch?v=gLC26tKobfg
"Reach Out 敞開懷抱 / Take That [ 中英歌詞 ]",https://www.youtube.com/watch?v=q4POwV_5ZuU
"Will You Still Love Me 你是否依然愛我 / Chicago [ 中英歌詞 ]",https://www.youtube.com/watch?v=ieWvE4qU18o
"If You Can't Give Me Love 如果你不能給我愛 / Suzi Quatro [ 中英歌詞 ]",https://www.youtube.com/watch?v=PJVzi6C9GVA
"La Isla Bonita 美麗的島嶼 / Madonna [ 中英歌詞 ]",https://www.youtube.com/watch?v=yPGqHs3y_qU
"Stay 留下 / Jackson Browne [ 中英歌詞 ]",https://www.youtube.com/watch?v=ORa76rGmldI
"Dreamin' 為愛幻想 / Johnny Burnette [ 中英歌詞 ]",https://www.youtube.com/watch?v=tGeLlrCNOM4
"Miss You Like Crazy 狂烈的想你 / Natalie Cole [中英歌詞 ]",https://www.youtube.com/watch?v=QMDG70oGE0Q
"Una Paloma Blanca 白鴿 / George Baker & George Baker Selection [ 中英歌詞 ]",https://www.youtube.com/watch?v=MUoyF73FMQw
"Walk With Me 陪我走 / MLTR [ 中英歌詞 ]",https://www.youtube.com/watch?v=zk5apg8IBew
"Against the Wind 逆風而行 / Bob Seger & The Silver Bullet Band [ 中英歌詞 ]",https://www.youtube.com/watch?v=7_aDCqaB8Sg
"I'll Stand by You 永恆陪伴 / The Pretenders [ 中英歌詞 ]",https://www.youtube.com/watch?v=NbrYZ5cTjgE
"Cross My Heart 我由衷發誓 / Eighth Wonder [ 中英歌詞 ]",https://www.youtube.com/watch?v=nfaG2IaijYs
"I'll Be Your Everything 我會是妳的一切 / Tommy Page [ 中英歌詞 ]",https://www.youtube.com/watch?v=tFf1h3N1WM0
"Lost Without Your Love 失落於沒有妳的愛 / Bread [ 中英歌詞 ]",https://www.youtube.com/watch?v=RUUMCtfSams
"I Just Wanna Stop 我只想停下腳步 / Gino Vannelli [ 中英歌詞 ]",https://www.youtube.com/watch?v=20klF7kTPv0
"The Young Ones 年輕人 / Cliff Richard & The Shadows [ 中英歌詞 ]",https://www.youtube.com/watch?v=tJ3lGXmdZ6s
"The Loco Motion 洛克舞 / Grand Funk Railroad [ 中英歌詞 ]",https://www.youtube.com/watch?v=6sdEqtHAkC4
"Seeing You Again 再次見到妳 / Dan Fogelberg [ 中英歌詞 ]",https://www.youtube.com/watch?v=dcOpLjz4qHQ
"Are You on the Road to Lovin' Me Again 是否你將再次愛上我 / Debby Boone [ 中英歌詞 ]",https://www.youtube.com/watch?v=hf2b5y7fHsw
"We've Got Tonight 我們已擁有了今晚 / Kenny Rogers & Sheena Easton [ 中英歌詞 ]",https://www.youtube.com/watch?v=Qnn-EPNGmyk
"Emotion In Motion 怦然心動 / Ric Ocasek [ 中英歌詞 ]",https://www.youtube.com/watch?v=7yzRMf_t4pY
"Fallen 墜入愛河 / Lauren Wood [ 中英歌詞 ]",https://www.youtube.com/watch?v=Vbu9D6bGneo
"Lonely Is the Night 寂寞的夜 / Air Supply [ 中英歌詞 ]",https://www.youtube.com/watch?v=QIu7T_VrNlQ
"Come Back and Stay 回來留下 / Paul Young [ 中英歌詞 ]",https://www.youtube.com/watch?v=5bmdyKGE1uc
"Believe in Me 相信我 / Dan Fogelberg [ 中英歌詞 ]",https://www.youtube.com/watch?v=90cxOXm4iFs
"Everybody Wants to Rule the World 每個人都想主宰世界 / Tears For Fears [ 中英歌詞 ]",https://www.youtube.com/watch?v=zwSPoxp0110
"I’ll Find You in My Heart 我會在心海遇見你 / Sarah Connor [ 中英歌詞 ]",https://www.youtube.com/watch?v=Yb5lBBa_b_0
"Six Two Eight (628) 來愛吧! / Europe · Karisma [ 中英歌詞 ]",https://www.youtube.com/watch?v=pg50tJZ5AEU
"Forget Me Nots 勿忘我 / Patrice Rushen [ 中英歌詞 ]",https://www.youtube.com/watch?v=NGR8V83UgF4
"Rush Rush 愛的悸動 / Paula Abdul [ 中英歌詞 ]",https://www.youtube.com/watch?v=IqbGxRCfgZA
"Tomorrow 我倆的未來 / Europe [ 中英歌詞 ]",https://www.youtube.com/watch?v=mcYrd6xfX4E
"No Arms Can Ever Hold You 絕對沒有誰能擁抱妳 / Chris Norman [ 中英歌詞 ]",https://www.youtube.com/watch?v=SRh2veHiErU
"When I Dream at Night 午夜夢迴 / Marc Antony [ 中英歌詞 ]",https://www.youtube.com/watch?v=o_RYozbkqYk
"Too Late for Goodbyes 來不及說再見 / Julian Lennon [ 中英歌詞 ]",https://www.youtube.com/watch?v=amzlClEw8wY
"Forever and Ever 直到永永遠遠 / Demis Roussos [ 中英歌詞 ]",https://www.youtube.com/watch?v=zx6JxVp5YGw
"Let's Wait Awhile 愛情 . 再多等一下 / Janet Jackson [ 中英歌詞 ]",https://www.youtube.com/watch?v=7tJWlx9voZA
"I Need You 我需要妳 / F.R. David [ 中英歌詞 ]",https://www.youtube.com/watch?v=289MZfIDPMk
"We Belong Together 我們屬於彼此 / Los Lobos [ 中英歌詞 ]",https://www.youtube.com/watch?v=FOBc_-r7GZw
"As the World Falls Down 當世界淪陷時 / David Bowie [ 中英歌詞 ]",https://www.youtube.com/watch?v=5MRklOgYlQc
"Merry Christmas, Happy Holidays 聖誕快樂，佳節愉快 / NSYNC [ 中英歌詞 ]",https://www.youtube.com/watch?v=8IxodAy_XpU
"Love Don't Pay 愛不必償還 / Gerard Joling [ 中英歌詞 ]",https://www.youtube.com/watch?v=QKNG7imcDg4
"The Closer You Get 妳與我更靠近 / Alabama [ 中英歌詞 ]",https://www.youtube.com/watch?v=0Qw8z_7Fflo
"Just a Song Before I Go 一首離別的歌 / Crosby, Stills & Nash [ 中英歌詞 ]",https://www.youtube.com/watch?v=wOlaQU_TZn0
"Just to See Her 就是想要見到她 / Smokey Robinson [ 中英歌詞 ]",https://www.youtube.com/watch?v=wyrrj62l-4A
"Owner of a Lonely Heart 寂寞之心擁有者 / Yes [ 中英歌詞 ]",https://www.youtube.com/watch?v=GeEPQmzL0mI
"I Won't Let Go 我不會放手 / Rascal Flatts [ 中英歌詞 ]",https://www.youtube.com/watch?v=eEdNtnIOuAM
"I'm Never Gonna Give You Up 我永遠不會放棄你 / Frank Stallone & Cynthia Rhodes [ 中英歌詞 ]",https://www.youtube.com/watch?v=u4NFSw2PNpU
"Give Me Back My Love 把我的愛情還給我 / Maywood [ 中英歌詞 ]",https://www.youtube.com/watch?v=3_Jq_21I1lw
"Baby I'm Yours 寶貝.我專屬於妳 / Arctic Monkeys [ 中英歌詞 ]",https://www.youtube.com/watch?v=tj3inFpwBUw
"Here I Go Again 重新出發 / Whitesnake [ 中英歌詞 ]",https://www.youtube.com/watch?v=iD3oxmRB1X4
"It’s Sad to Belong 另有所屬的悲傷 / England Dan & John Ford Coley［中英歌詞］",https://www.youtube.com/watch?v=DlMeFIRcxWo
"Honey, Honey 心愛的 / ABBA [ 中英歌詞 ]",https://www.youtube.com/watch?v=TUOZmCW_pQU
"I’d Still Say Yes 依然會說我願意 / Klymaxx [ 中英歌詞 ]",https://www.youtube.com/watch?v=K1h5Q_m0nQY
"Kiss from a Rose 玫瑰之吻 / Seal [ 中英歌詞 ]",https://www.youtube.com/watch?v=xyLVNyWx_70
"Wasted on the Way 一路虛擲時光 / Crosby, Stills & Nash [中英歌詞 ]",https://www.youtube.com/watch?v=wX_K_orrtvQ
"All at Once 一瞬間 / Whitney Houston [ 中英歌詞 ]",https://www.youtube.com/watch?v=vFpo9XkHr1g
"All Out of Love 愛已用盡 / Air Supply [ 中英歌詞 ]",https://www.youtube.com/watch?v=8PqItUnyvpE
"He Was Me, He Was You 他是你我曾有的寫照 / The Bells [ 中英歌詞 ]",https://www.youtube.com/watch?v=bWDA3XEUERE
"The Flame 烈焰情人 / Cheap Trick [ 中英歌詞 ]",https://www.youtube.com/watch?v=74estvghpxM
"He's So Fine 他魅力四射 / Jody Miller [ 中英歌詞 ]",https://www.youtube.com/watch?v=si2wiQ61748
"I Love a Rainy Night 我喜愛雨夜 / Eddie Rabbitt [ 中英歌詞 ]",https://www.youtube.com/watch?v=pJfRayyLOzc
"Take Me Now 就在此刻接受我 / David Gates [ 中英歌詞 ]",https://www.youtube.com/watch?v=DawPmfnfsU8
"If Only for the Moment, Girl 但願醉心此刻 / Steve Perry [ 中英歌詞 ]",https://www.youtube.com/watch?v=-7wNa2QvnVg
"Which Way You Goin', Billy 比利,你往何處去 / The Poppy Family [ 中英歌詞 ]",https://www.youtube.com/watch?v=JASzzq0IzQQ
"I'll Meet You at Midnight 與你相約在午夜 / Smokie [ 中英歌詞 ]",https://www.youtube.com/watch?v=PgCd2CYs984
"Don't Close Your Eyes 別輕閉雙眼 / Keith Whitley [ 中英歌詞 ]",https://www.youtube.com/watch?v=O_ZRhsVk1Bw
"Wanted 渴望 / The Dooleys [ 中英歌詞 ]",https://www.youtube.com/watch?v=MnNCAMw76Rc
"Waiting For The Morning 等待清晨 / Chyi Yu [ 中英歌詞 ]",https://www.youtube.com/watch?v=3t_LtZcJ6kM
"Just a Little Bit of Love 只要一點點的愛 / Maywood [ 中英歌詞 ]",https://www.youtube.com/watch?v=L_VIDBxDms8
"Long Long Time 天長地久 / Linda Ronstadt [ 中英歌詞 ]",https://www.youtube.com/watch?v=mIcgRQ61Y4I
"We Belong 彼此相屬 / Pat Benatar [ 中英歌詞 ]",https://www.youtube.com/watch?v=bj6swl52QPQ
"I'll Prove It to You我會向妳證明 / Gregory Abbott [ 中英歌詞 ]",https://www.youtube.com/watch?v=tG-0Mf7JGMU
"Massachusetts 麻薩諸塞州 / Bee Gees [ 中英歌詞 ]",https://www.youtube.com/watch?v=1FiBHb6SQrU
"Take on Me 接受我 / a-ha [ 中英歌詞 ]",https://www.youtube.com/watch?v=4v8ozi3lFrg
"Flaming Star火焰之星 / Demis Roussos [ 中英歌詞 ]",https://www.youtube.com/watch?v=DEbMz8kQkMc
"In the Summertime 夏日時光 / Mungo Jerry [ 中英歌詞 ]",https://www.youtube.com/watch?v=OmelLltEuJg
"Do You Know Where You're Going To 你可知何去何從 / Diana Ross [ 中英歌詞 ]",https://www.youtube.com/watch?v=KgZ15DGCV-c
"Fresh 清新魅力/ Kool & The Gang [ 中英歌詞 ]",https://www.youtube.com/watch?v=6jnwCP_1qOk
"Your Man 妳的依靠 / Josh Turner [ 中英歌詞 ]",https://www.youtube.com/watch?v=MMBtLBuWKS8
"My Heart Will Go On 我心永恆 / Céline Dion [ 中英歌詞 ]",https://www.youtube.com/watch?v=D_f1UwimiDY
"Get to You 擄獲你的心 / Susan Stevens [ 中英歌詞 ]",https://www.youtube.com/watch?v=8Z5G0L8_a6E
"Days Are Numbers (The Traveller) 歲月如歌 (旅人) / The Alan Parsons Project [ 中英歌詞 ]",https://www.youtube.com/watch?v=KQZUzDKi0sQ
"Wind Beneath My Wings 羽翼下的風 / Bette Midler [ 中英歌詞 ]",https://www.youtube.com/watch?v=c4leGHpvBAc
"Baby I Miss You 寶貝我想妳了 / Chris Norman [ 中英歌詞 ]",https://www.youtube.com/watch?v=k-GssS_Ib68
"Don't Stop the Dance 別停止跳舞 / Bryan Ferry [ 中英歌詞 ]",https://www.youtube.com/watch?v=iOFTEsnu2Xg
"Foolish Heart 愚蠢的心 / Steve Perry [ 中英歌詞 ]",https://www.youtube.com/watch?v=uMwv5uBB7qY
"I Won't Last A Day Without You 不能一天沒有你 [ 木匠兄妹金曲 ] / Carpenters",https://www.youtube.com/watch?v=_AlwCgiEUoI
"Got My Mind Set on You 全心愛慕妳 / George Harrison [ 中英歌詞 ]",https://www.youtube.com/watch?v=uq510FwJlrU
"Tell Me What You Dream 告訴我妳的夢境是什麼 / Restless Heart [ 中英歌詞 ]",https://www.youtube.com/watch?v=66v0aNe46ys
"Please Don't Leave Me 請別離開我 / Pretty Maids [ 中英歌詞 ]",https://www.youtube.com/watch?v=OMb4SAfIVlk
"Harden My Heart 狠下心腸 / Quarterflash [ 中英歌詞 ]",https://www.youtube.com/watch?v=axmWnSYuw1w
"You Decorated My Life 妳點綴了我的生命 / Kenny Rogers [ 中英歌詞 ]",https://www.youtube.com/watch?v=gB6QCEOuciY
"One Day 總有一天 / Gary Moore [ 中英歌詞 ]",https://www.youtube.com/watch?v=eFcaBYsVaCs
"Missing You 想念你 / Diana Ross [ 中英歌詞 ]",https://www.youtube.com/watch?v=7Tfl1j7ZWOg
"You Are the Sunshine of My Life 妳是我生命中的陽光 / Stevie Wonder [ 中英歌詞 ]",https://www.youtube.com/watch?v=RZ1hRL8M-u4
"Hung Up 心神不寧 / Madonna [ 中英歌詞 ]",https://www.youtube.com/watch?v=zGQ6TnB7NUM
"I'll Still Be Loving You 一樣愛著你 / Restless Heart [ 中英歌詞 ]",https://www.youtube.com/watch?v=xW_6fU_TxFw
"In the Shape of a Heart 愛情的模樣 / Jackson Browne [ 中英歌詞 ]",https://www.youtube.com/watch?v=67TU929omcw
"Love Will Keep Us Together 愛，讓我們在一起 / Captain & Tennille [ 中英歌詞 ]",https://www.youtube.com/watch?v=Bi5rK6vulzs
"Song for You 為妳唱情歌 / Chicago [ 中英歌詞 ]",https://www.youtube.com/watch?v=2PAB-2-6oYw
"I Keep Forgettin' 總是忘了 / Michael McDonald [ 中英歌詞 ]",https://www.youtube.com/watch?v=DFSdCDy6B38
"Feliz Navidad 聖誕快樂 / Boney M. [ 中西英歌詞 ]",https://www.youtube.com/watch?v=-p88_Cks8Vg
"Ebony and Ivory 黑鍵與白鍵 / Paul McCartney & Stevie Wonder [ 中英歌詞 ]",https://www.youtube.com/watch?v=38dHDkqgOkA
"Say It Isn't So 愛從未離開 / Gareth Gates [ 中英歌詞 ]",https://www.youtube.com/watch?v=8nA8b3z9EJ8
"In Your Eyes 在妳眼裡 / Reeds [ 中英歌詞 ]",https://www.youtube.com/watch?v=bW6BE-tgoH0
"Meet Me Half Way 與我途中相遇 / Kenny Loggins [ 中英歌詞 ]",https://www.youtube.com/watch?v=2sBHeIf9sWY
"Shake It Up 舞動青春熱力 / The Cars [ 中英歌詞 ]",https://www.youtube.com/watch?v=DOzcP6QLGOQ
"We Are the World 四海一家 / USA for Africa [ 中英歌詞 ]",https://www.youtube.com/watch?v=3lh62bEkkKI
"Into the Night 沉醉浪漫夜 / Benny Mardones [ 中英歌詞 ]",https://www.youtube.com/watch?v=VEWwPyjXLxU
"In the Morning 晨光時刻 / Bee Gees [ 中英歌詞 ]",https://www.youtube.com/watch?v=-hrEenfkGV4
"Steal Away 悄悄離開 / Robbie Dupree [ 中英歌詞 ]",https://www.youtube.com/watch?v=1m8FJ_DmRto
"That's What Friends Are For 朋友之道 / Dionne Warwick [ 中英歌詞 ]",https://www.youtube.com/watch?v=9Dta0xC_z4I
"Aubrey 奧柏麗 / Bread [ 中英歌詞 ]",https://www.youtube.com/watch?v=IeneE2xsh9E
"A Different Corner 不同的角落 / George Michael [ 中英歌詞 ]",https://www.youtube.com/watch?v=qRH14ArBoHE
"Nobody 誰也不是 / Sylvia [ 中英歌詞 ]",https://www.youtube.com/watch?v=NczrRtg2_2A
"You Were in My Heart 我曾愛過你 / Jude Cole [ 中英歌詞 ]",https://www.youtube.com/watch?v=B7s-AKilqxU
"I Saw You Dancing 我看見妳在跳舞 / Yaki-Da [ 中英歌詞 ]",https://www.youtube.com/watch?v=avpsfOVFe6U
"A Long and Lasting Love 愛到天長地久 / Crystal Gayle [ 中英歌詞 ]",https://www.youtube.com/watch?v=aKUKjRxmbJ4
"Smooth Operator 情場高手 / Sade [ 中英歌詞 ]",https://www.youtube.com/watch?v=Yr5_vGHOdRY
"Remember 記住別忘 / EuroMartina [ 中英歌詞 ]",https://www.youtube.com/watch?v=hpeyivntcfU
"My Baby You 我最親愛的 / Marc Anthony [ 中英歌詞 ]",https://www.youtube.com/watch?v=TzGhM93QSLY
"Sunny 迎向燦爛的陽光 / Boney M. [ 中英歌詞 ]",https://www.youtube.com/watch?v=aIfh8DASdYY
"Love Always 永遠的愛 / El DeBarge [ 中英歌詞 ]",https://www.youtube.com/watch?v=4o9OaHHCPQk
"Forever Young 永遠年輕 / Alphaville [ 中英歌詞 ]",https://www.youtube.com/watch?v=ZviUT-5sUa4
"Having You Near Me 有你在此 / Air Supply [ 中英歌詞 ]",https://www.youtube.com/watch?v=HVnRrymclso
"Knife 心如刀割 / Rockwell [ 中英歌詞 ]",https://www.youtube.com/watch?v=f48kmoAdShw
"Time for Letting Go 該放手了/ Jude Cole [ 中英歌詞 ]",https://www.youtube.com/watch?v=nBSktLapQFM
"La La Love on My Mind 愛在我心中 / Ann Winsborn [ 中英歌詞 ]",https://www.youtube.com/watch?v=9GVq7aagCMs
"Now and Forever (You and Me) 現在到永遠 (你和我）/ Anne Murray [ 中英歌詞 ]",https://www.youtube.com/watch?v=IjZ2utjfsLM
"Just the Two of Us 只有我們倆 / Hindley Street Country Club [ 中英歌詞 ]",https://www.youtube.com/watch?v=1sL9QlhG4Uk
"Bette Davis Eyes 貝蒂·戴維斯的眼神 / Kim Carnes [ 中英歌詞 ]",https://www.youtube.com/watch?v=jR_3aS1w6HM
"Smile 幸福微笑 / Dami Im [ 中英歌詞 ]",https://www.youtube.com/watch?v=xKdzzPkp1JA
"Burning 烈焰之愛 / Maria Arredondo [ 中英歌詞 ]",https://www.youtube.com/watch?v=hsJNXES-GJs
"Danger 危險情人 / The Flirts [ 中英歌詞 ]",https://www.youtube.com/watch?v=4gaR5tj2JTA
"I'll Never Love This Way Again 我再也無法如此深愛 / Dionne Warwick [ 中英歌詞 ]",https://www.youtube.com/watch?v=4SsGuHZqiKc
"Tragedy 悲劇 / Bee Gees [ 中英歌詞 ]",https://www.youtube.com/watch?v=ZqLwE5bBgxg
"Hard Habit to Break 戒不掉愛你的習慣 / Chicago [ 中英歌詞 ]",https://www.youtube.com/watch?v=xRXYh6iHMA0
"Life Is a Rollercoaster 人生如雲霄飛車 / Ronan Keating [ 中英歌詞 ]",https://www.youtube.com/watch?v=tG2qPMWW3p0
"A Man Without Love 寂寞男人心 / Engelbert Humperdinck [ 中英歌詞 ]",https://www.youtube.com/watch?v=Ng7bG-vRX_U
"In My Dreams 妳在我夢中 / Gary Moore [ 中英歌詞 ]",https://www.youtube.com/watch?v=L38xOMTTKW8
"Promises Don't Come Easy 不輕許諾言 / Caron Nightingale [ 中英歌詞 ]",https://www.youtube.com/watch?v=rHRSrWCaNmE
"God Gave Me You 你是上天送我的禮物 / Bryan White [ 中英歌詞 ]",https://www.youtube.com/watch?v=plKsSBUXoxI
"Got a Hold on Me 我深深著迷 / Christine McVie [ 中英歌詞 ]",https://www.youtube.com/watch?v=PvU11oSSgvY
"Hold Me Now 此刻抱緊我 / Thompson Twins [ 中英歌詞 ]",https://www.youtube.com/watch?v=iLr2d2XXvrU
"Let’s Take Tonight 讓我們擁抱今夜 / Dana Hughes [ 中英歌詞 ]",https://www.youtube.com/watch?v=7Es6wsPAySM
"Don't Cry Tonight 今夜別哭泣/ Savage [ 中英歌詞 ]",https://www.youtube.com/watch?v=cXTVT1zN_1w
"I Can't Help Myself 情不自禁 / Four Tops [ 中英歌詞 ]",https://www.youtube.com/watch?v=4Pwmb1UBGVM
"( I've Had ) The Time of My Life 我擁有了人生最美好的時光 / Bill Medley & Jennifer Warnes [ 中英歌詞 ]",https://www.youtube.com/watch?v=s8DmQcahVIY
【逢いたくていま羅馬拼音】,https://www.youtube.com/watch?v=2wzDK1IgJRY
【最後の雨】,https://www.youtube.com/watch?v=NKexMZcpqDA
🌸西八線上音樂頻道,#genre#
【1990–1999 經典華語情歌精選】,https://www.youtube.com/watch?v=bONffV5Vupw
【】,
2000-2009年經典流行歌曲,https://www.youtube.com/watch?v=BDYWDr8XZjo
Top 50 Love Songs,https://www.youtube.com/watch?v=LWilXiGXEKk
Love Songs 80s 90s,https://www.youtube.com/watch?v=Tr-IguZlWk8
Love Songs,https://www.youtube.com/watch?v=F-e6uYNayyY
【R&B Relax】,https://www.youtube.com/watch?v=a-_iqu5FMeM
【lofi hip hop radio】,https://www.youtube.com/watch?v=jfKfPfyJRdk
【The Good Life Radio】,https://www.youtube.com/watch?v=36YnV9STBqc
【Billboard Pop Songs 2025】,https://www.youtube.com/watch?v=WnVxsr5IzUY
【Coffee Jazz Music】,https://www.youtube.com/watch?v=fEvM-OUbaKs
【睡眠音樂】,https://www.youtube.com/watch?v=b_k6nvrPyqc
【DANCE PARTY SONGS 2024】,https://www.youtube.com/watch?v=fpwx3tqvRg4
【Relaxing Night Jazz】,https://www.youtube.com/watch?v=Fyrvsjw_wiQ
【Saxophone】,https://www.youtube.com/watch?v=c3IVTi6TlfE
【睡眠音樂】,https://www.youtube.com/watch?v=b_TW4NYsbOo
【Jazz】,https://www.youtube.com/watch?v=Dx5qFachd3A
【LofiGirl-asian lofi radio】,https://www.youtube.com/watch?v=Na0w3Mz46GA
【Live Music Radio】,https://www.youtube.com/watch?v=8M0AvPvPg0A
【經典英文歌】,https://www.youtube.com/watch?v=U_pPkzkEdJo
【ts_bThe Good Life radio】,https://www.youtube.com/watch?v=36YnV9STBqc
【Starbucks Bossa Coffee】,https://www.youtube.com/watch?v=9hqfOZrNcmo
【avex J-POP】,https://www.youtube.com/watch?v=tr77RbnfYIU
【Relaxing Music for Cats】,https://www.youtube.com/watch?v=CiNnUq_VJ-E
【經典粵語懷舊歌曲】,https://www.youtube.com/watch?v=TCGeG2o7XE8
1muz,http://hz1.teleport.cc/HLS/HD.m3u8
舒緩音樂,https://www.youtube.com/watch?v=G6M5Upcrwf8
Autumn Vibes Mix,https://www.youtube.com/watch?v=kGgUK25gfDA
Best Old Love Songs,https://www.youtube.com/watch?v=msfRDFN3AOU
Bossa Nova Jazz,https://www.youtube.com/watch?v=NpokNpxhDmI
Coffee Jazz,https://www.youtube.com/watch?v=fEvM-OUbaKs
Deep & Melodic House,https://www.youtube.com/watch?v=WsDyRAPFBC8
Deep House Radio,https://www.youtube.com/watch?v=IkmLXvBfVv0
Deep House,https://www.youtube.com/watch?v=Ihm9OQWmibA
jazz lofi radio.https://www.youtube.com/watch?v=HuFYqnbVbzY
Jeka,https://muzzik-live.morescreens.com/mts-4/playlist.m3u8
背景音樂,https://www.youtube.com/watch?v=ZBRkByGnsmM
Live POP Radio,https://www.youtube.com/watch?v=TtNXER1Cgzo
lofi hip hop radio,https://www.youtube.com/watch?v=28KRPhVzCus
LofiGirl,https://www.youtube.com/watch?v=jfKfPfyJRdk
OKK,https://muzzik-live.morescreens.com/mts-2/playlist.m3u8
Old Love Songs,https://www.youtube.com/watch?v=ZTqt3CYehuE
Peaceful Music,https://www.youtube.com/watch?v=dXIyMS61B68
POP Star,https://muzzik-live.morescreens.com/mts-3/playlist.m3u8
Progressive House,https://www.youtube.com/watch?v=d8Oc90QevaI
Radio POP Mix,https://www.youtube.com/watch?v=x-JC7sJJUW8
Rainy Piano Radio,https://www.youtube.com/watch?v=-5ajVJ1Yxlg
Rock&Roll,https://muzzik-live.morescreens.com/mts-1/playlist.m3u8
Slow Jazz,https://www.youtube.com/watch?v=Dx5qFachd3A
Spa Music,https://www.youtube.com/watch?v=DnoTqKe04Rc
Space Ambient Music,https://www.youtube.com/watch?v=tNkZsRW7h2c
Spring Lounge 2025,https://www.youtube.com/watch?v=eoFU5bMS_uY
Starbucks Music,https://www.youtube.com/watch?v=Efu7J9uQMxY
Summer Mix 2025,https://www.youtube.com/watch?v=JsFAQhhBlZQ
The Good Life Radio,https://www.youtube.com/watch?v=36YnV9STBqc
THE K-POP,https://www.youtube.com/watch?v=JVocS7Yftw8
THE K-POP2,https://www.youtube.com/watch?v=Xki2MCehoDw
Top 50 Love Songs-1,https://www.youtube.com/watch?v=LWilXiGXEKk
Top 50 Love Songs-2,https://www.youtube.com/watch?v=F-e6uYNayyY
WorldwideM,https://muzzik-live.morescreens.com/mts-5/playlist.m3u8
老歌精選,https://www.youtube.com/watch?v=77ZV3XiIva8
美丽城市和软钢琴音乐,https://www.youtube.com/watch?v=TZikBxNaaQk
浪漫吉他音樂,https://www.youtube.com/watch?v=xNgv8mIk0tA
減輕壓力音樂,https://www.youtube.com/watch?v=wKg71lcs5Nw
舒緩神經音樂,https://www.youtube.com/watch?v=DO9WCXMfRuc
溫暖英文歌單,https://www.youtube.com/watch?v=iMWzrduYHWo
睡眠音樂-1,https://www.youtube.com/watch?v=b_TW4NYsbOo
睡眠音樂-2,https://www.youtube.com/watch?v=TO4CiZXapP0
睡眠音樂-3,https://www.youtube.com/watch?v=G6M5Upcrwf8
睡眠音樂-4,https://www.youtube.com/watch?v=hYz1oOcAuk8
睡眠音樂-5,https://www.youtube.com/watch?v=zutrCU4N0hk
睡眠音樂-6,https://www.youtube.com/watch?v=zoz0eXzFFns
緩解壓力-1,https://www.youtube.com/watch?v=jvXwD1dMvYM
緩解壓力-2,https://www.youtube.com/watch?v=BcwNV1cCoaU
緩解壓力-3,https://www.youtube.com/watch?v=p9nUn7ic_o0
緩解壓力-4,https://www.youtube.com/watch?v=2bNylLpGK6U
緩解壓力-5,https://www.youtube.com/watch?v=SjkGdCuT8zg
